화장실명,소재지도로명주소,위도,경도
성현동작은도서관,서울특별시 관악구 관악로37길 56,37.4884722,126.9568443
하난곡작은도서관,서울특별시 관악구 난우10가길 20-7,37.4766903,126.9201531
은천동작은도서관,서울특별시 관악구 봉천로33나길 30,37.4854189,126.9430571
관악문화도서관,서울특별시 관악구 신림로3길 35,37.4675466,126.9448919
관악문화도서관,서울특별시 관악구 신림로3길 35,37.4675466,126.9448919
조원도서관,서울특별시 관악구 조원로12길 25,37.4827156,126.9078745
책이랑놀이랑도서관,서울특별시 관악구 행운1길 12,37.4814298,126.9566297
1-2 신대방역 공중화장실,서울특별시 관악구 난곡로 374,37.4683168,126.9201938
1-3 봉림교 공중화장실,서울특별시 관악구 남부순환로 1583,37.482913,126.9422134
1-4 공중화장실,서울특별시 관악구 원신길 49-1,37.4639314,126.9301912
1-5 공중화장실,서울특별시 관악구 원신길 59,37.4639314,126.9301912
1-6 공중화장실,서울특별시 관악구 원신2길 12-7,37.4706658,126.9324531
1-7 공중화장실,서울특별시 관악구 원신길 48-1,37.4639314,126.9301912
1-8 공중화장실,서울특별시 관악구 원신길 90-5,37.4639314,126.9301912
1-9 공중화장실,서울특별시 관악구 원신길 75,37.4639314,126.9301912
1-9 공중화장실,서울특별시 관악구 원신길 75,37.4639314,126.9301912
1-11 공중화장실,서울특별시 관악구 원신길 108-5,37.4639314,126.9301912
1-12 공중화장실,서울특별시 관악구 원신2길 68-7,37.4706658,126.9324531
1-13 공중화장실,서울특별시 관악구 원신5길 24-5,37.4685376,126.9319359
1-17 공중화장실,서울특별시 관악구 원신2길 33,37.4706658,126.9324531
2-10 예촌어린이공원 공중화장실,서울특별시 관악구 남현길 41,37.4734876,126.975907
2-11서울대 입구 공중화장실,서울특별시 관악구 신림로 1,37.4832333,126.9299669
낙성대공원 화장실,서울특별시 관악구 낙성대로 77,37.4770462,126.9590533
광장화장실,서울특별시 관악구 관악산나들길 2,37.4593224,126.9471878
돌산화장실,서울특별시 관악구 관악산나들길 19,37.4593224,126.9471878
나들이숲 화장실,서울특별시 관악구 관악산나들길 66,37.4593224,126.9471878
강감찬도시농업센터 화장실,서울특별시 관악구 낙성대로 96,37.4770462,126.9590533
민방위교육장,서울특별시 관악구 문성로16다길 135,37.472076,126.9110639
보건소,서울특별시 관악구 관악로 145,37.4742309,126.9529237
신림동주민센터,서울특별시 관악구 신림동길 14,37.48740505,126.92715331638146
행운동주민센터,서울특별시 관악구 행운1길 43,37.4806266,126.9570766
남현동주민센터,서울특별시 관악구 남현1가길 29,37.4747744,126.9777284
낙성대동주민센터,서울특별시 관악구 낙성대로4가길 5,37.47627505,126.9584078
미성동주민센터,서울특별시 관악구 난곡로 249,37.4761893,126.9155584
삼성동주민센터,서울특별시 관악구 호암로 589,37.4595058,126.9276122
서림동주민센터,서울특별시 관악구 신림로29길 6,37.474958349999994,126.93499916839461
서원동주민센터,서울특별시 관악구 신림로 282,37.4841114,126.9296625
인헌동주민센터,서울특별시 관악구 남부순환로246가길 20,37.475087099999996,126.96529348135914
조원도서관,서울특별시 관악구 조원로12길 25,37.4827156,126.9078745
청룡동주민센터,서울특별시 관악구 쑥고개로 44,37.47910325,126.94163714999999
난곡동주민센터,서울특별시 관악구 난곡로30길 40,37.4709304,126.9216413
성현동주민센터,서울특별시 관악구 구암길 38,37.4894094,126.9482011
청림동주민센터,서울특별시 관악구 관악로40길 39,37.4918207,126.9586072
난향동주민센터,서울특별시 관악구 난곡로 67,37.4614553,126.9187301
보라매동주민센터,서울특별시 관악구 봉천로 279-8,37.4869622,126.9334883
대학동주민센터,서울특별시 관악구 신림로 111,37.4841114,126.9296625
제1광장화장실,서울특별시 관악구 관악산나들길 119,37.4593224,126.9471878
샘말공원 화장실,서울특별시 관악구 대학20길 9,37.4647934,126.9377117
제2구민운동장 화장실,서울특별시 관악구 약수암길 43-11,37.459716,126.933257
난향공원 화장실,서울특별시 관악구 난곡로11길 43,37.4653224,126.9187905
일삼별공원 화장실,서울특별시 관악구 난곡로24길 100,37.468191,126.9214843
선우공원 생태연못 화장실,서울특별시 관악구 문성로16다길 133-17,37.4691275,126.9118497
선우공원 족구장 화장실,서울특별시 관악구 문성로16다길 133-69,37.4691275,126.9118497
난우공원 화장실,서울특별시 관악구 법원단지5나길 77,37.4758711,126.9209213
하늘공원 화장실,서울특별시 관악구 난곡로26길 121-16,37.4696756,126.9222919
관음사 둘레길 화장실,서울특별시 관악구 승방1길 109-42,37.4720872,126.9800343
신림근린공원 화장실,서울특별시 관악구 난곡로64길 54,37.4814867,126.9163903
낙성대 둘레길 화장실,서울특별시 관악구 낙성대로 76-10,37.4770462,126.9590533
장군봉 근린공원 화장실,서울특별시 관악구 장군봉길 92-40,37.4807655,126.939283
장군봉 근린공원 진입로 화장실,서울특별시 관악구 장군봉길 72,37.4802682,126.93854582784327
상도근린공원 화장실,서울특별시 관악구 국회단지길 143-2,37.4904646,126.9422001
까치산 근린공원 화장실,서울특별시 관악구 남부순환로251길 20-1,37.4761327,126.9691977
관악도시농업센터 화장실,서울특별시 관악구 광신길 140,37.4644945,126.9264346
관악산역,서울특별시 관악구 신림동 211,37.48682825,126.92826657522511
당곡역,서울특별시 관악구 봉천동 985,37.484665,126.9484961
서울대벤처타운역,서울특별시 관악구 신림동 110-10,37.48682825,126.92826657522511
관악세무서,서울특별시 관악구 문성로 187,37.47933515,126.9242798380043
관악청소년센터,서울특별시 관악구 신림로23길 17,37.4688224,126.9345703
관악구민종합체육센터,서울특별시 관악구 낙성대로3길 37,37.47307285,126.9603435
신림체육센터,서울특별시 관악구 난곡로58길 13,37.4797574,126.9156342
구민운동장,서울특별시 관악구 낙성대로 40,37.4770462,126.9590533
국사봉체육관,서울특별시 관악구 국회단지길 144,37.4904646,126.9422001
청룡산체육관,서울특별시 관악구 관악로5길 91-42,37.4753839,126.9518159
장군봉체육관,서울특별시 관악구 남부순환로194길 81-12,37.4818943,126.934259
선우체육관,서울특별시 관악구 문성로16다길 133-70,37.4691275,126.9118497
서울시립 남서울미술관,서울특별시 관악구 남부순환로 2076,37.4760266,126.97948119366558
낙성대역(2),서울특별시 관악구 남부순환로 1928,37.4770623,126.9634876
서울대입구역(2),서울특별시 관악구 남부순환로 1822,37.481223,126.9527151
봉천역(2),서울특별시 관악구 남부순환로 1721,37.4823889,126.9419387
신림역(2),서울특별시 관악구 남부순환로 1614,37.4848342,126.9295309
수정동우체국 1층,"부산광역시 동구 수정로 9, 부산 수정동우체국 1층 (수정동)",35.12977,129.0429
좌천동우체국 1층,"부산광역시 동구 중앙대로 471, 부산좌천동우체국 1층 (좌천동)",35.13561,129.0553
초량3동우체국 2층,"부산광역시 동구 중앙대로236번길 3-4, 초량3동우체국 2층 (초량동)",35.1181,129.0422
초량우체국1층,"부산광역시 동구 초량상로 71, 초량우체국 1층 (초량동)",35.11814,129.0378
공영주차장 범일초등,"부산광역시 동구 증산서로 55, 공영주차장(범일초등) (범일동)",35.139529,129.05068
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
플랫폼 A동,"부산광역시 동구 중앙대로 210, 유라시아 플랫폼 (초량동)",35.1156067,129.040876
플랫폼 A동,"부산광역시 동구 중앙대로 210, 유라시아 플랫폼 (초량동)",35.1156067,129.040876
플랫폼 A동,"부산광역시 동구 중앙대로 210, 유라시아 플랫폼 (초량동)",35.1156067,129.040876
플랫폼 A동,"부산광역시 동구 중앙대로 210, 유라시아 플랫폼 (초량동)",35.1156067,129.040876
공영주차장 수성초등,"부산광역시 동구 망양로 807, 공영주차장 수성초등 (수정동)",35.134256,129.04301
CJ대한통운부산주유소,"부산광역시 동구 충장대로 305, 대한통운(주)부산지사영업주유소 (좌천동)",35.12656,129.054
동구SK주유소,"부산광역시 동구 중앙대로 352, 동구SK주유소 (초량동)",35.12705,129.0475
soil구도일 부산진주유소,"부산광역시 동구 중앙대로 414, 부산진주유소 (좌천동)",35.13126,129.0518
천일주유소,"부산광역시 동구 중앙대로 168, 천일주유소 (초량동)",35.11231,129.0388
한국가스LPG충전소,"부산광역시 동구 자성로133번길 39, 한국가스LPG충전소 (범일동)",35.14021,129.0628
해안주유소,"부산광역시 동구 충장대로 121, 해안주유소 (초량동)",35.11364,129.0425
부산진성공원 서문,"부산광역시 동구 자성로 99, 부산진성공원 서문,조선통신사역사관 (범일동)",35.13584,129.0602
시립중앙도서관 수정분관(1층),부산광역시 동구 홍곡로 53 시립중앙도서관 수정분관,35.12469,129.0405
수정4동 행정복지센터 1층,"부산광역시 동구 망양로685번길 2, 수정4동 행정복지센터 (수정동)",35.12713,129.0407
부산진세무서 1층 민원실,"부산광역시 동구 진성로 23, 부산진세무서 민원실 1층 (수정동)",35.13048,129.0468
좌천동 행정복지센터 1층,"부산광역시 동구 좌천남로 19, 좌천동 행정복지센터 1층 (좌천동)",35.13142,129.0492
부산역 지하도상가,"부산광역시 동구 중앙대로 지하200, 부산역지하도상가 (초량동)",35.116855,129.04065
도시철도 범일역,"부산광역시 동구 범일로 지하 108, 도시철도 범일역 (범일동)",35.140952,129.059352
동구문화원,"부산광역시 동구 중앙대로349번길 20, 동구문화원 (수정동)",35.126892,129.045964
수정4동초소,부산광역시 동구 구청로 1(수정동) 수정4동초소,35.12866,129.0359
부산지방국토관리층 1층 옥외,"부산광역시 동구 초량중로 67, 부산지방국토관리청 (초량동)",35.1181,129.0385
동구청 1층 까페,"부산광역시 동구 구청로 1, 동구청 (수정동)",35.12935,129.0453
동구청 1층 까페,"부산광역시 동구 구청로 1, 동구청 (수정동)",35.12935,129.0453
동구청 1층 까페,"부산광역시 동구 구청로 1, 동구청 (수정동)",35.12935,129.0453
동구청 L층 민원실,"부산광역시 동구 구청로 1, 동구청 1층 (수정동)",35.12935,129.0453
수정초등학교,"부산광역시 동구 진성로 29, 수정초등학교 (수정동)",35.13146,129.0464
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
시민회관 관리동 3층 남자,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",35.138996,129.06561
